player,date,opponent,innings_pitched,actual_strikeouts,predicted_strikeouts,opponent_k_rate,recent_k9
Yoshinobu Yamamoto,May 7,MIA,8.0,5,6.01,0.233,9.29
Yoshinobu Yamamoto,May 13,SFG,5.666666666666667,6,6.7,0.24,9.09
Yoshinobu Yamamoto,May 20,ARI,6.333333333333333,8,7.36,0.201,8.72
Yoshinobu Yamamoto,May 26,CIN,5.0,8,7.33,0.244,9.29
Yoshinobu Yamamoto,Jun 1,COL,6.0,7,6.74,0.268,9.87
Yoshinobu Yamamoto,Jun 7,NYY,7.0,7,6.52,0.212,10.8
Yoshinobu Yamamoto,Jun 15,KCR,2.0,1,3.1,0.194,10.59
Yoshinobu Yamamoto,Sep 10,CHC,4.0,8,6.49,0.223,11.62
Yoshinobu Yamamoto,Sep 16,ATL,4.0,3,4.54,0.241,10.17
Yoshinobu Yamamoto,Sep 22,COL,3.0,4,3.82,0.268,10.35
Yoshinobu Yamamoto,Sep 28,COL,5.0,6,6.23,0.268,11.0
Dakota Hudson,Apr 1,CHC,5.333333333333333,2,2.13,0.223,3.38
Dakota Hudson,Apr 7,TBR,6.0,4,3.47,0.247,4.76
Dakota Hudson,Apr 13,TOR,6.0,5,3.91,0.204,5.71
Dakota Hudson,Apr 20,SEA,4.0,1,2.1,0.268,5.06
Dakota Hudson,Apr 25,SDP,3.3333333333333335,4,3.32,0.177,5.84
Dakota Hudson,May 1,MIA,5.666666666666667,2,3.69,0.233,5.76
Dakota Hudson,May 7,SFG,3.6666666666666665,2,2.21,0.24,5.56
Dakota Hudson,May 13,SDP,5.666666666666667,3,3.34,0.177,4.84
Dakota Hudson,May 19,SFG,4.666666666666667,3,3.0,0.24,5.48
Dakota Hudson,May 25,PHI,6.0,2,2.45,0.222,4.21
Dakota Hudson,May 31,LAD,7.0,3,2.67,0.214,4.33
Dakota Hudson,Jun 5,CIN,4.333333333333333,4,3.63,0.244,4.88
Dakota Hudson,Jun 10,MIN,6.666666666666667,1,1.72,0.213,4.08
Dakota Hudson,Jun 16,PIT,5.333333333333333,5,4.05,0.248,4.6
Dakota Hudson,Jun 21,WSN,3.0,0,0.87,0.204,4.44
Dakota Hudson,Jun 28,CHW,5.0,3,3.24,0.239,4.81
Dakota Hudson,Jul 3,MIL,4.666666666666667,4,3.68,0.237,4.74
Dakota Hudson,Aug 10,ATL,2.6666666666666665,1,1.63,0.241,5.66
DJ Herz,Jun 4,NYM,4.0,3,4.78,0.224,6.75
DJ Herz,Jun 9,ATL,4.333333333333333,5,5.61,0.241,8.64
DJ Herz,Jun 15,MIA,6.0,13,11.1,0.233,13.19
DJ Herz,Jun 21,COL,3.6666666666666665,5,5.5,0.268,13.0
DJ Herz,Jun 26,SDP,3.3333333333333335,1,2.57,0.177,11.39
DJ Herz,Jul 2,NYM,5.666666666666667,10,9.26,0.224,13.3
DJ Herz,Jul 7,STL,4.333333333333333,4,4.87,0.216,12.91
DJ Herz,Jul 23,SDP,5.0,4,3.57,0.177,9.82
DJ Herz,Jul 28,STL,5.0,8,6.15,0.216,10.41
DJ Herz,Aug 3,MIL,5.0,6,5.84,0.237,11.52
DJ Herz,Aug 8,SFG,2.6666666666666665,4,4.33,0.24,10.64
DJ Herz,Aug 14,BAL,6.0,5,9.29,0.22,10.27
DJ Herz,Aug 20,COL,5.666666666666667,7,7.51,0.268,11.1
DJ Herz,Aug 25,ATL,5.0,8,7.08,0.241,11.1
DJ Herz,Aug 31,CHC,4.666666666666667,5,5.34,0.223,10.88
DJ Herz,Sep 7(1),PIT,5.0,5,5.41,0.248,10.25
DJ Herz,Sep 13,MIA,5.0,5,5.4,0.233,10.66
DJ Herz,Sep 18,NYM,3.3333333333333335,5,4.97,0.224,10.96
DJ Herz,Sep 25,KCR,5.0,3,3.42,0.194,9.0
Reid Detmers,Mar 31,BAL,5.0,7,6.35,0.22,12.6
Reid Detmers,Apr 6,BOS,6.0,12,8.32,0.254,15.55
Reid Detmers,Apr 12,BOS,6.333333333333333,7,7.24,0.254,13.5
Reid Detmers,Apr 17,TBR,5.333333333333333,4,5.43,0.247,11.91
Reid Detmers,Apr 22,BAL,7.0,4,5.37,0.22,10.31
Reid Detmers,Apr 28,MIN,5.0,3,6.49,0.213,9.1
Reid Detmers,May 4,CLE,5.666666666666667,7,6.61,0.202,7.67
Reid Detmers,May 9,KCR,5.0,5,5.59,0.194,7.39
Reid Detmers,May 14,STL,5.0,7,6.72,0.216,8.46
Reid Detmers,May 20,HOU,4.0,3,4.2,0.193,9.12
Reid Detmers,May 26,CLE,5.0,8,7.44,0.202,10.95
Reid Detmers,Jun 1,SEA,3.6666666666666665,3,4.06,0.268,10.32
Reid Detmers,Sep 3,LAD,6.0,10,8.88,0.214,11.79
Reid Detmers,Sep 9,MIN,6.0,8,8.02,0.213,11.68
Reid Detmers,Sep 16,CHW,5.333333333333333,6,6.3,0.239,12.12
Reid Detmers,Sep 21,HOU,2.0,3,5.71,0.193,11.74
Reid Detmers,Sep 27,TEX,5.0,12,10.62,0.212,14.42
Chris Paddack,Apr 3,MIL,4.0,2,4.15,0.237,4.5
Chris Paddack,Apr 10,LAD,4.666666666666667,5,3.12,0.214,7.27
Chris Paddack,Apr 16,BAL,5.333333333333333,2,3.48,0.22,5.79
Chris Paddack,Apr 22,CHW,7.0,10,8.68,0.239,8.14
Chris Paddack,Apr 27,LAA,5.0,2,3.14,0.237,7.27
Chris Paddack,May 3,BOS,6.0,6,6.29,0.254,8.04
Chris Paddack,May 8,SEA,5.333333333333333,10,7.89,0.268,9.42
Chris Paddack,May 14,NYY,5.0,4,4.54,0.212,10.16
Chris Paddack,May 19,CLE,8.0,6,6.3,0.202,8.59
Chris Paddack,May 25,TEX,5.0,3,3.74,0.212,8.9
Chris Paddack,May 30,KCR,5.666666666666667,4,4.85,0.194,8.38
Chris Paddack,Jun 5,NYY,4.0,7,5.26,0.212,7.81
Chris Paddack,Jun 10,COL,6.333333333333333,6,7.12,0.268,8.07
Chris Paddack,Jun 16(2),OAK,2.3333333333333335,0,2.23,0.249,7.71
Chris Paddack,Jun 21,OAK,4.666666666666667,3,3.96,0.249,7.83
Chris Paddack,Jul 8,CHW,5.0,3,4.22,0.239,7.66
Chris Paddack,Jul 14,SFG,5.0,6,5.1,0.24,6.94
Yariel RodrÃ­guez,Apr 13,COL,3.6666666666666665,6,1.7,0.268,14.73
Yariel RodrÃ­guez,Apr 19,SDP,4.0,7,2.45,0.177,15.26
Yariel RodrÃ­guez,Apr 24,KCR,4.0,2,1.97,0.194,11.57
Yariel RodrÃ­guez,Apr 29,KCR,3.6666666666666665,1,1.37,0.194,9.39
Yariel RodrÃ­guez,Jun 21,CLE,1.3333333333333333,1,1.07,0.202,9.18
Yariel RodrÃ­guez,Jun 26,BOS,1.0,0,1.19,0.254,7.07
Yariel RodrÃ­guez,Jul 1,HOU,6.666666666666667,6,5.35,0.193,5.4
Yariel RodrÃ­guez,Jul 6,SEA,6.0,6,5.81,0.268,6.75
Yariel RodrÃ­guez,Jul 12,ARI,4.0,7,1.61,0.201,9.47
Yariel RodrÃ­guez,Jul 24,TBR,5.666666666666667,6,5.45,0.247,9.64
Yariel RodrÃ­guez,Jul 29(1),BAL,0.6666666666666666,1,1.04,0.22,10.17
Yariel RodrÃ­guez,Aug 4,NYY,4.666666666666667,4,3.78,0.212,10.29
Yariel RodrÃ­guez,Aug 10,OAK,5.666666666666667,5,5.13,0.249,10.02
Yariel RodrÃ­guez,Aug 16,CHC,5.0,5,4.83,0.223,8.72
Yariel RodrÃ­guez,Aug 21,CIN,4.333333333333333,6,4.71,0.244,9.3
Yariel RodrÃ­guez,Aug 27,BOS,5.0,3,5.16,0.254,8.39
Yariel RodrÃ­guez,Sep 1,MIN,3.0,3,2.45,0.213,8.61
Yariel RodrÃ­guez,Sep 8,ATL,5.0,6,5.21,0.241,9.27
Yariel RodrÃ­guez,Sep 15,STL,4.333333333333333,2,3.09,0.216,8.31
Yariel RodrÃ­guez,Sep 21,TBR,4.0,3,2.91,0.247,7.17
Yariel RodrÃ­guez,Sep 28,MIA,5.0,5,5.04,0.233,8.02
Ryan Weathers,Mar 30,PIT,4.0,5,5.31,0.248,11.25
Ryan Weathers,Apr 4,STL,5.0,6,5.4,0.216,11.0
Ryan Weathers,Apr 10,NYY,5.0,1,2.41,0.212,7.71
Ryan Weathers,Apr 16,SFG,6.0,10,9.54,0.24,9.9
Ryan Weathers,Apr 22,ATL,5.666666666666667,1,1.95,0.241,8.06
Ryan Weathers,Apr 28,WSN,4.0,3,7.24,0.204,7.36
Ryan Weathers,May 3,OAK,6.0,5,5.08,0.249,6.75
Ryan Weathers,May 8,LAD,6.0,3,3.93,0.214,7.16
Ryan Weathers,May 14,DET,8.0,4,4.23,0.243,4.85
Ryan Weathers,May 20,MIL,7.0,8,6.7,0.237,6.68
Ryan Weathers,May 26,ARI,6.0,7,5.84,0.201,7.36
Ryan Weathers,Jun 1,TEX,6.0,11,9.78,0.212,9.0
Ryan Weathers,Jun 7,CLE,2.3333333333333335,3,4.05,0.202,10.12
Ryan Weathers,Sep 18,LAD,4.333333333333333,5,4.26,0.214,11.92
Ryan Weathers,Sep 24,MIN,5.0,2,2.62,0.213,10.65
Ryan Weathers,Sep 29,TOR,6.333333333333333,6,7.07,0.204,10.12
Clarke Schmidt,Mar 31,HOU,5.333333333333333,5,5.59,0.193,8.44
Clarke Schmidt,Apr 6,TOR,4.333333333333333,4,4.62,0.204,8.38
Clarke Schmidt,Apr 13(1),CLE,5.0,7,6.54,0.202,9.82
Clarke Schmidt,Apr 19,TBR,5.333333333333333,7,6.65,0.247,10.35
Clarke Schmidt,Apr 24,OAK,5.333333333333333,6,6.05,0.249,10.3
Clarke Schmidt,Apr 29,BAL,5.666666666666667,5,5.81,0.22,10.17
Clarke Schmidt,May 4,DET,5.0,7,6.82,0.243,10.94
Clarke Schmidt,May 10,TBR,6.666666666666667,6,6.22,0.247,9.96
Clarke Schmidt,May 16,MIN,8.0,8,7.36,0.213,9.39
Clarke Schmidt,May 21,SEA,5.0,6,6.06,0.268,9.49
Clarke Schmidt,May 26,SDP,5.0,6,6.1,0.177,10.01
Clarke Schmidt,Sep 7,CHC,4.666666666666667,2,3.97,0.223,8.59
Clarke Schmidt,Sep 13,BOS,5.666666666666667,5,4.69,0.254,8.58
Clarke Schmidt,Sep 19,SEA,5.0,7,6.34,0.268,9.24
Clarke Schmidt,Sep 24,BAL,5.333333333333333,7,5.93,0.22,9.47
Clarke Schmidt,Sep 29,PIT,4.0,5,4.93,0.248,9.49
Ross Stripling,Mar 29,CLE,5.0,6,4.01,0.202,10.8
Ross Stripling,Apr 3,BOS,7.0,3,3.66,0.254,6.75
Ross Stripling,Apr 10,TEX,6.0,5,4.29,0.212,7.0
Ross Stripling,Apr 15,STL,5.666666666666667,4,3.72,0.216,6.85
Ross Stripling,Apr 21,CLE,5.0,4,3.89,0.202,6.91
Ross Stripling,Apr 26,BAL,5.666666666666667,3,2.9,0.22,5.83
Ross Stripling,May 1,PIT,6.0,2,1.94,0.248,5.72
Ross Stripling,May 7,TEX,1.6666666666666665,2,1.63,0.212,5.62
Ross Stripling,May 13,HOU,5.0,1,2.78,0.193,4.63
Ross Stripling,May 18,KCR,5.0,2,2.26,0.194,3.86
Ross Stripling,May 24,HOU,3.6666666666666665,3,2.55,0.193,4.22
Ross Stripling,Jul 25,LAA,5.666666666666667,3,2.58,0.237,4.71
Ross Stripling,Jul 31,SFG,5.666666666666667,0,0.82,0.24,3.24
Ross Stripling,Aug 6,CHW,5.333333333333333,2,1.63,0.239,3.55
Ross Stripling,Aug 14,NYM,1.6666666666666665,1,1.01,0.224,3.68
Ross Stripling,Aug 23,MIL,4.333333333333333,4,2.01,0.237,3.97
Ross Stripling,Aug 27,CIN,0.3333333333333333,0,0.53,0.244,3.63
Ross Stripling,Aug 30,TEX,1.0,0,0.36,0.212,4.97
Ross Stripling,Sep 1,TEX,1.0,1,1.42,0.212,6.48
Ross Stripling,Sep 4,SEA,3.0,1,1.19,0.268,5.59
Ross Stripling,Sep 8,DET,0.6666666666666666,2,1.7,0.243,6.0
Ross Stripling,Sep 28,SEA,1.0,0,0.27,0.268,5.4
Taijuan Walker,Apr 28,SDP,6.333333333333333,4,1.62,0.177,5.68
Taijuan Walker,May 5,SFG,6.333333333333333,7,5.3,0.24,7.82
Taijuan Walker,May 11,MIA,6.0,4,4.13,0.233,7.23
Taijuan Walker,May 16,NYM,3.3333333333333335,1,1.48,0.224,6.55
Taijuan Walker,May 22,TEX,4.666666666666667,5,4.37,0.212,7.09
Taijuan Walker,May 27,SFG,6.0,4,4.07,0.24,7.18
Taijuan Walker,Jun 2,STL,5.0,5,4.29,0.216,6.84
Taijuan Walker,Jun 9,NYM,5.666666666666667,6,5.58,0.224,7.66
Taijuan Walker,Jun 15,BAL,5.666666666666667,4,4.13,0.22,8.0
Taijuan Walker,Jun 21,ARI,4.0,3,3.47,0.201,7.52
Taijuan Walker,Aug 13,MIA,4.0,5,4.72,0.233,8.51
Taijuan Walker,Aug 18,WSN,4.666666666666667,3,4.92,0.204,7.87
Taijuan Walker,Aug 23,KCR,3.0,2,2.62,0.194,7.17
Taijuan Walker,Aug 28,HOU,6.0,0,1.17,0.193,5.4
Taijuan Walker,Sep 3,TOR,3.0,0,0.46,0.204,4.35
Taijuan Walker,Sep 7,MIA,2.0,2,1.64,0.233,3.38
Taijuan Walker,Sep 14,NYM,3.0,0,0.61,0.224,2.12
Taijuan Walker,Sep 19,NYM,3.3333333333333335,2,1.54,0.224,2.08
Taijuan Walker,Sep 24,CHC,1.6666666666666665,1,0.93,0.223,3.46
Roddery MuÃ±oz,Apr 20(2),CHC,5.0,7,3.07,0.223,12.6
Roddery MuÃ±oz,May 1,COL,6.0,7,2.16,0.268,11.45
Roddery MuÃ±oz,May 6,LAD,4.666666666666667,5,4.6,0.214,10.91
Roddery MuÃ±oz,Jun 8,CLE,4.0,3,2.74,0.202,10.07
Roddery MuÃ±oz,Jun 13,NYM,6.0,5,4.98,0.224,9.47
Roddery MuÃ±oz,Jun 18,STL,4.0,3,4.6,0.216,8.39
Roddery MuÃ±oz,Jun 24,KCR,6.0,4,3.41,0.194,7.3
Roddery MuÃ±oz,Jun 29,PHI,4.666666666666667,4,4.28,0.222,6.93
Roddery MuÃ±oz,Jul 5,CHW,4.0,2,2.76,0.239,6.57
Roddery MuÃ±oz,Jul 11,HOU,6.666666666666667,2,2.41,0.193,5.33
Roddery MuÃ±oz,Jul 20,NYM,5.0,5,4.89,0.224,5.81
Roddery MuÃ±oz,Jul 25,BAL,5.0,3,2.89,0.22,5.68
Roddery MuÃ±oz,Jul 31,TBR,5.0,7,5.79,0.247,6.66
Roddery MuÃ±oz,Aug 5,CIN,3.6666666666666665,2,2.68,0.244,6.75
Roddery MuÃ±oz,Aug 10,SDP,5.0,3,3.44,0.177,7.61
Roddery MuÃ±oz,Aug 16,NYM,3.3333333333333335,5,4.8,0.224,8.18
Roddery MuÃ±oz,Aug 21,ARI,3.3333333333333335,3,2.84,0.201,8.85
Roddery MuÃ±oz,Aug 27,COL,1.3333333333333333,0,1.15,0.268,7.02
Yu Darvish,Mar 20,LAD,3.6666666666666665,3,2.76,0.214,7.36
Yu Darvish,Mar 28,SFG,5.0,7,4.22,0.24,10.38
Yu Darvish,Apr 2,STL,7.0,6,6.23,0.216,9.19
Yu Darvish,Apr 8,CHC,3.0,4,3.94,0.223,9.64
Yu Darvish,Apr 14,LAD,5.0,2,2.71,0.214,8.37
Yu Darvish,Apr 30,CIN,5.0,3,4.53,0.244,7.92
Yu Darvish,May 6,CHC,5.0,5,4.79,0.223,7.2
Yu Darvish,May 12,LAD,7.0,7,6.46,0.214,7.56
Yu Darvish,May 19,ATL,7.0,9,8.09,0.241,8.07
Yu Darvish,May 24,NYY,5.666666666666667,5,4.05,0.212,8.8
Yu Darvish,May 29,MIA,3.0,2,2.58,0.233,9.11
Yu Darvish,Sep 4,DET,2.6666666666666665,4,3.56,0.243,9.59
Yu Darvish,Sep 10,SEA,5.0,5,4.42,0.268,9.64
Yu Darvish,Sep 16,HOU,6.0,3,3.6,0.193,7.66
Yu Darvish,Sep 22,CHW,6.333333333333333,9,5.36,0.239,9.0
Yu Darvish,Sep 27,ARI,5.333333333333333,4,4.22,0.201,8.88
Cade Povich,Jun 6,TOR,5.333333333333333,2,3.49,0.204,3.38
Cade Povich,Jun 12,ATL,6.0,6,6.37,0.241,6.35
Cade Povich,Jun 19,NYY,4.666666666666667,1,2.06,0.212,5.06
Cade Povich,Jun 24,CLE,5.666666666666667,5,5.08,0.202,5.82
Cade Povich,Jun 29,TEX,5.0,3,3.13,0.212,5.74
Cade Povich,Jul 6,OAK,1.0,1,3.92,0.249,6.45
Cade Povich,Jul 12,NYY,5.333333333333333,6,5.12,0.212,6.65
Cade Povich,Jul 29(2),TOR,4.333333333333333,1,1.79,0.204,6.75
Cade Povich,Aug 17,BOS,6.333333333333333,6,6.16,0.254,6.95
Cade Povich,Aug 23,HOU,5.0,3,3.67,0.193,6.95
Cade Povich,Aug 29,LAD,3.3333333333333335,3,2.72,0.214,7.03
Cade Povich,Sep 3,CHW,7.333333333333333,10,8.23,0.239,7.86
Cade Povich,Sep 9,BOS,4.666666666666667,5,5.39,0.254,9.11
Cade Povich,Sep 15,DET,5.0,8,6.12,0.243,10.3
Cade Povich,Sep 21,DET,5.0,7,6.24,0.243,11.72
Cade Povich,Sep 27,MIN,5.666666666666667,2,3.63,0.213,10.41
Patrick Sandoval,Mar 28,BAL,1.6666666666666665,2,5.84,0.22,10.8
Patrick Sandoval,Apr 3,MIA,5.666666666666667,7,7.25,0.233,11.05
Patrick Sandoval,Apr 9,TBR,5.0,6,6.65,0.247,10.95
Patrick Sandoval,Apr 15,TBR,5.0,3,4.18,0.247,9.35
Patrick Sandoval,Apr 20,CIN,4.0,6,5.72,0.244,10.12
Patrick Sandoval,Apr 26,MIN,5.666666666666667,4,4.87,0.213,9.24
Patrick Sandoval,May 1,PHI,5.0,10,9.0,0.222,10.58
Patrick Sandoval,May 7,PIT,7.0,7,6.71,0.248,10.12
Patrick Sandoval,May 12,KCR,6.0,3,3.91,0.194,9.76
Patrick Sandoval,May 18,TEX,6.0,5,5.02,0.212,8.8
Patrick Sandoval,May 24,CLE,3.6666666666666665,4,3.89,0.202,9.43
Patrick Sandoval,May 30,NYY,6.0,7,6.17,0.212,8.16
Patrick Sandoval,Jun 4,SDP,6.0,7,6.15,0.177,8.46
Patrick Sandoval,Jun 9,HOU,5.666666666666667,4,4.04,0.193,8.89
Patrick Sandoval,Jun 15,SFG,5.0,5,4.6,0.24,9.23
Patrick Sandoval,Jun 21,LAD,2.3333333333333335,1,2.33,0.214,8.64
Michael Soroka,Mar 30,DET,5.0,0,2.91,0.243,0.0
Michael Soroka,Apr 4,KCR,6.0,2,2.45,0.194,1.64
Michael Soroka,Apr 9,CLE,3.6666666666666665,4,3.71,0.202,3.68
Michael Soroka,Apr 14,CIN,4.666666666666667,4,3.35,0.244,4.66
Michael Soroka,Apr 20,PHI,4.666666666666667,2,2.36,0.222,4.5
Michael Soroka,Apr 25,MIN,5.0,1,1.58,0.213,4.88
Michael Soroka,Apr 30,MIN,4.333333333333333,3,3.15,0.213,5.64
Michael Soroka,May 7,TBR,5.0,4,3.19,0.247,5.32
Michael Soroka,May 12,CLE,5.333333333333333,4,3.27,0.202,5.18
Michael Soroka,May 18,NYY,4.0,7,5.42,0.212,7.23
Michael Soroka,May 22,TOR,2.3333333333333335,3,3.49,0.204,9.0
Michael Soroka,May 26,BAL,3.0,5,4.1,0.22,10.53
Michael Soroka,May 31,MIL,1.0,2,2.0,0.237,12.06
Michael Soroka,Jun 5,CHC,1.3333333333333333,2,2.32,0.223,14.66
Michael Soroka,Jun 9,BOS,1.0,2,2.13,0.254,14.54
Michael Soroka,Jun 14,ARI,3.6666666666666665,4,4.08,0.201,13.5
Michael Soroka,Jun 20,HOU,1.0,3,2.41,0.193,14.63
Michael Soroka,Jun 26,LAD,3.0,7,5.84,0.214,16.2
Michael Soroka,Jun 30,COL,4.0,6,5.76,0.268,15.63
Michael Soroka,Jul 6,MIA,3.0,4,4.07,0.233,14.73
Michael Soroka,Jul 10(2),MIN,1.0,2,2.69,0.213,16.5
Michael Soroka,Jul 14,PIT,0.3333333333333333,0,1.04,0.248,15.09
Michael Soroka,Sep 21,SDP,2.0,3,2.79,0.177,13.06
Michael Soroka,Sep 25,LAA,2.3333333333333335,5,3.68,0.237,14.54
Michael Soroka,Sep 28,DET,3.0,5,5.04,0.243,15.58
Shane Baz,Jul 5,TEX,6.0,6,4.59,0.212,9.0
Shane Baz,Jul 11,NYY,4.333333333333333,5,4.47,0.212,9.58
Shane Baz,Jul 21,NYY,3.3333333333333335,1,2.33,0.212,7.9
Shane Baz,Jul 26,CIN,6.0,7,6.55,0.244,8.69
Shane Baz,Aug 2,HOU,5.333333333333333,5,4.99,0.193,8.64
Shane Baz,Aug 8,STL,4.333333333333333,2,3.21,0.216,7.71
Shane Baz,Aug 13,HOU,7.0,6,5.73,0.193,7.27
Shane Baz,Aug 20,OAK,7.666666666666667,4,4.6,0.249,7.12
Shane Baz,Aug 31,SDP,5.0,5,4.86,0.177,6.75
Shane Baz,Sep 6,BAL,6.0,5,5.41,0.22,6.6
Shane Baz,Sep 11,PHI,5.333333333333333,4,4.07,0.222,6.97
Shane Baz,Sep 17,BOS,7.0,6,5.97,0.254,6.97
Shane Baz,Sep 22,TOR,6.0,6,5.2,0.204,7.98
Shane Baz,Sep 28,BOS,6.0,7,6.16,0.254,8.31
Tylor Megill,Mar 31,MIL,4.0,4,5.25,0.237,9.0
Tylor Megill,May 20,CLE,5.0,7,6.01,0.202,11.0
Tylor Megill,May 28(1),LAD,7.0,9,8.2,0.214,11.25
Tylor Megill,Jun 3,WSN,5.0,4,5.07,0.204,10.29
Tylor Megill,Jun 11,MIA,4.666666666666667,8,7.15,0.233,11.22
Tylor Megill,Jun 16,SDP,5.0,5,7.09,0.177,11.14
Tylor Megill,Jun 22,CHC,3.0,6,5.81,0.223,11.68
Tylor Megill,Jun 29,HOU,5.333333333333333,6,6.58,0.193,11.35
Tylor Megill,Jul 27,ATL,6.0,4,4.97,0.241,10.88
Tylor Megill,Jul 31,MIN,2.0,2,3.79,0.213,9.7
Tylor Megill,Aug 30,CHW,5.333333333333333,6,5.99,0.239,9.97
Tylor Megill,Sep 4,BOS,4.0,3,4.29,0.254,8.34
Tylor Megill,Sep 9,TOR,6.0,9,7.28,0.204,9.26
Tylor Megill,Sep 17,WSN,6.0,4,5.28,0.204,9.26
Tylor Megill,Sep 22,PHI,4.0,6,5.35,0.222,9.95
Tylor Megill,Sep 30(1),ATL,5.666666666666667,8,6.85,0.241,10.52
Graham Ashcraft,Apr 2,PHI,6.0,5,4.3,0.222,7.5
Graham Ashcraft,Apr 8,MIL,5.666666666666667,6,5.19,0.237,8.49
Graham Ashcraft,Apr 14,CHW,5.666666666666667,8,6.61,0.239,9.87
Graham Ashcraft,Apr 20,LAA,5.0,4,4.74,0.237,9.27
Graham Ashcraft,Apr 26,TEX,6.333333333333333,3,3.54,0.212,8.16
Graham Ashcraft,May 1,SDP,6.0,4,3.88,0.177,7.85
Graham Ashcraft,May 8,ARI,5.0,2,2.39,0.201,6.75
Graham Ashcraft,May 13,ARI,4.0,3,2.97,0.201,5.47
Graham Ashcraft,May 18,LAD,5.0,5,4.43,0.214,5.81
Graham Ashcraft,May 24,LAD,5.333333333333333,3,4.0,0.214,6.04
Graham Ashcraft,May 31,CHC,4.666666666666667,4,3.84,0.223,6.38
Graham Ashcraft,Jun 5,COL,3.6666666666666665,2,3.95,0.268,6.75
Graham Ashcraft,Jun 26,PIT,5.333333333333333,3,3.71,0.248,6.38
Graham Ashcraft,Jul 2,NYY,5.0,3,3.35,0.212,5.62
Graham Ashcraft,Jul 7,DET,4.666666666666667,2,2.95,0.243,5.4
Slade Cecconi,Apr 21,SFG,6.0,3,4.58,0.24,4.5
Slade Cecconi,Apr 27,SEA,6.0,8,5.13,0.268,8.25
Slade Cecconi,May 3,SDP,4.333333333333333,4,3.47,0.177,8.27
Slade Cecconi,May 9,CIN,5.333333333333333,2,2.27,0.244,7.06
Slade Cecconi,May 14,CIN,5.666666666666667,3,3.12,0.244,6.59
Slade Cecconi,May 20,LAD,5.0,2,2.36,0.214,6.49
Slade Cecconi,Jun 1,NYM,4.666666666666667,4,3.43,0.224,5.4
Slade Cecconi,Jun 6,SDP,4.333333333333333,3,3.19,0.177,5.04
Slade Cecconi,Jun 12,LAA,3.0,4,3.34,0.237,6.35
Slade Cecconi,Jun 18,WSN,6.0,6,4.91,0.204,7.43
Slade Cecconi,Jun 23,PHI,3.0,2,2.25,0.222,8.14
Slade Cecconi,Jun 28,OAK,4.0,7,5.67,0.249,9.74
Slade Cecconi,Jul 5,SDP,4.666666666666667,2,2.52,0.177,9.15
Slade Cecconi,Jul 10,ATL,4.0,3,3.0,0.241,8.31
Slade Cecconi,Jul 29,WSN,2.0,3,3.34,0.204,8.66
Slade Cecconi,Aug 3,PIT,2.3333333333333335,3,4.46,0.248,9.53
Slade Cecconi,Aug 8,PHI,3.0,2,2.5,0.222,7.31
Slade Cecconi,Sep 2,LAD,1.0,0,1.28,0.214,8.03
Slade Cecconi,Sep 7,HOU,2.0,3,3.28,0.193,9.58
Slade Cecconi,Sep 11,TEX,0.6666666666666666,0,1.37,0.212,8.0
Cody Bradford,Mar 30,CHC,5.0,6,4.78,0.223,10.8
Cody Bradford,Apr 5,HOU,7.666666666666667,4,4.66,0.193,7.11
Cody Bradford,Apr 10,OAK,6.666666666666667,7,6.12,0.249,7.91
Cody Bradford,Jul 30,STL,2.0,2,3.13,0.216,8.02
Cody Bradford,Aug 3,BOS,3.6666666666666665,5,4.87,0.254,8.64
Cody Bradford,Aug 10(2),NYY,5.0,7,5.6,0.212,9.0
Cody Bradford,Aug 15,MIN,6.0,2,3.49,0.213,8.87
Cody Bradford,Aug 20,PIT,7.0,8,7.46,0.248,9.13
Cody Bradford,Aug 25,CLE,6.0,3,3.26,0.202,8.13
Cody Bradford,Aug 31,OAK,7.0,8,6.12,0.249,8.13
Cody Bradford,Sep 5,LAA,6.0,4,4.2,0.237,7.03
Cody Bradford,Sep 11,ARI,3.6666666666666665,4,3.36,0.201,8.19
Cody Bradford,Sep 18,TOR,7.0,6,5.44,0.204,7.58
Cody Bradford,Sep 25,OAK,3.6666666666666665,4,4.47,0.249,8.56
Gavin Williams,Jul 3,CHW,4.0,2,7.57,0.239,4.5
Gavin Williams,Jul 8,DET,5.333333333333333,5,7.09,0.243,6.75
Gavin Williams,Jul 13,TBR,5.0,2,3.03,0.247,5.65
Gavin Williams,Jul 20,SDP,3.6666666666666665,5,4.56,0.177,7.0
Gavin Williams,Jul 25,DET,6.0,9,7.89,0.243,8.62
Gavin Williams,Jul 30,DET,5.0,8,7.07,0.243,10.44
Gavin Williams,Aug 4,BAL,4.0,8,7.67,0.22,12.17
Gavin Williams,Aug 10,MIN,6.0,3,3.72,0.213,12.04
Gavin Williams,Aug 16,MIL,4.0,5,4.69,0.237,11.88
Gavin Williams,Aug 22,NYY,4.333333333333333,5,4.71,0.212,11.19
Gavin Williams,Aug 27,KCR,5.0,6,6.13,0.194,10.41
Gavin Williams,Sep 2,KCR,7.0,6,5.62,0.194,8.54
Gavin Williams,Sep 7,LAD,0.6666666666666666,0,2.09,0.214,9.43
Gavin Williams,Sep 12,TBR,5.333333333333333,5,4.23,0.247,8.87
Gavin Williams,Sep 17,MIN,5.0,7,4.46,0.213,9.39
Gavin Williams,Sep 22,STL,5.666666666666667,3,3.28,0.216,7.99
